Interval,CSVdata
2019-01-21 12:49:53.410,2019-01-21 12:49:36.300
2019-01-21 12:50:10.510,2019-01-21 12:49:53.410
2019-01-21 12:50:29.380,2019-01-21 12:50:10.510
2019-01-21 12:50:46.510,2019-01-21 12:50:29.380
2019-01-21 12:51:04.380,2019-01-21 12:50:46.510
2019-01-21 12:51:23.230,2019-01-21 12:51:04.380
2019-01-21 12:51:40.510,2019-01-21 12:51:23.230
2019-01-21 12:51:57.860,2019-01-21 12:51:40.510
2019-01-21 12:52:15.240,2019-01-21 12:51:57.860
2019-01-21 12:52:33.780,2019-01-21 12:52:15.240
2019-01-21 12:52:53.160,2019-01-21 12:52:33.780
2019-01-21 12:53:10.820,2019-01-21 12:52:53.160
2019-01-21 12:53:26.640,2019-01-21 12:53:10.820
2019-01-21 12:53:44.330,2019-01-21 12:53:26.640
2019-01-21 12:54:03.530,2019-01-21 12:53:44.330
2019-01-21 12:54:20.830,2019-01-21 12:54:03.530
2019-01-21 12:54:37.440,2019-01-21 12:54:20.830
2019-01-21 12:54:55.450,2019-01-21 12:54:37.440
2019-01-21 12:55:13.570,2019-01-21 12:54:55.450
2019-01-21 12:55:31.760,2019-01-21 12:55:13.570
2019-01-21 12:55:49.850,2019-01-21 12:55:31.760
2019-01-21 12:56:08.440,2019-01-21 12:55:49.850
2019-01-21 12:56:26.680,2019-01-21 12:56:08.440
2019-01-21 12:56:43.300,2019-01-21 12:56:26.680
2019-01-21 12:56:59.970,2019-01-21 12:56:43.300
2019-01-21 12:57:18.220,2019-01-21 12:56:59.970
2019-01-21 12:57:36.450,2019-01-21 12:57:18.220
2019-01-21 12:57:54.410,2019-01-21 12:57:36.450
2019-01-21 12:58:12.970,2019-01-21 12:57:54.410
2019-01-21 12:58:31.200,2019-01-21 12:58:12.970
2019-01-21 12:58:49.050,2019-01-21 12:58:31.200
2019-01-21 12:59:07.030,2019-01-21 12:58:49.050
2019-01-21 12:59:25.670,2019-01-21 12:59:07.030
2019-01-21 12:59:42.780,2019-01-21 12:59:25.670
2019-01-21 12:59:59.400,2019-01-21 12:59:42.780
2019-01-21 13:00:17.440,2019-01-21 12:59:59.400
2019-01-21 13:00:35.240,2019-01-21 13:00:17.440
2019-01-21 13:00:52.020,2019-01-21 13:00:35.240
2019-01-21 13:01:10.670,2019-01-21 13:00:52.020
2019-01-21 13:01:29.030,2019-01-21 13:01:10.670
2019-01-21 13:01:47.790,2019-01-21 13:01:29.030
2019-01-21 13:02:06.120,2019-01-21 13:01:47.790
2019-01-21 13:02:24.300,2019-01-21 13:02:06.120
2019-01-21 13:02:40.890,2019-01-21 13:02:24.300
2019-01-21 13:02:57.470,2019-01-21 13:02:40.890
2019-01-21 13:03:15.460,2019-01-21 13:02:57.470
2019-01-21 13:03:34.540,2019-01-21 13:03:15.460
2019-01-21 13:03:54.530,2019-01-21 13:03:34.540
2019-01-21 13:04:10.920,2019-01-21 13:03:54.530
2019-01-21 13:04:28.650,2019-01-21 13:04:10.920
2019-01-21 13:04:46.280,2019-01-21 13:04:28.650
2019-01-21 13:05:03.760,2019-01-21 13:04:46.280
2019-01-21 13:05:21.160,2019-01-21 13:05:03.760
2019-01-21 13:05:38.530,2019-01-21 13:05:21.160
2019-01-21 13:05:55.940,2019-01-21 13:05:38.530
2019-01-21 13:06:12.250,2019-01-21 13:05:55.940
2019-01-21 13:06:31.020,2019-01-21 13:06:12.250
2019-01-21 13:06:51.110,2019-01-21 13:06:31.020
2019-01-21 13:07:09.640,2019-01-21 13:06:51.110
2019-01-21 13:07:25.940,2019-01-21 13:07:09.640
2019-01-21 13:07:43.620,2019-01-21 13:07:25.940
2019-01-21 13:08:01.050,2019-01-21 13:07:43.620
2019-01-21 13:08:18.310,2019-01-21 13:08:01.050
2019-01-21 13:08:37.130,2019-01-21 13:08:18.310
2019-01-21 13:08:54.360,2019-01-21 13:08:37.130
2019-01-21 13:09:11.680,2019-01-21 13:08:54.360
2019-01-21 13:09:30.460,2019-01-21 13:09:11.680
2019-01-21 13:09:47.430,2019-01-21 13:09:30.460
2019-01-21 13:10:04.100,2019-01-21 13:09:47.430
2019-01-21 13:10:22.200,2019-01-21 13:10:04.100
2019-01-21 13:10:40.180,2019-01-21 13:10:22.200
2019-01-21 13:10:58.190,2019-01-21 13:10:40.180
2019-01-21 13:11:15.000,2019-01-21 13:10:58.190
2019-01-21 13:11:32.450,2019-01-21 13:11:14.000
2019-01-21 13:11:51.050,2019-01-21 13:11:32.450
2019-01-21 13:12:07.860,2019-01-21 13:11:51.050
2019-01-21 13:12:24.330,2019-01-21 13:12:07.860
2019-01-21 13:12:42.100,2019-01-21 13:12:24.330
2019-01-21 13:12:59.760,2019-01-21 13:12:42.100
2019-01-21 13:13:18.490,2019-01-21 13:12:59.760
2019-01-21 13:13:35.760,2019-01-21 13:13:18.490
2019-01-21 13:13:52.550,2019-01-21 13:13:35.760
2019-01-21 13:14:08.720,2019-01-21 13:13:52.550
2019-01-21 13:14:25.510,2019-01-21 13:14:08.720
2019-01-21 13:14:42.880,2019-01-21 13:14:25.510
2019-01-21 13:15:02.170,2019-01-21 13:14:42.880
2019-01-21 13:15:20.500,2019-01-21 13:15:02.170
2019-01-21 13:15:38.710,2019-01-21 13:15:20.500
2019-01-21 13:15:56.710,2019-01-21 13:15:38.710
2019-01-21 13:16:14.620,2019-01-21 13:15:56.710
2019-01-21 13:16:31.480,2019-01-21 13:16:14.620
2019-01-21 13:16:48.650,2019-01-21 13:16:31.480
2019-01-21 13:17:07.300,2019-01-21 13:16:48.650
2019-01-21 13:17:25.650,2019-01-21 13:17:07.300
2019-01-21 13:17:42.410,2019-01-21 13:17:25.650
2019-01-21 13:17:59.110,2019-01-21 13:17:42.410
2019-01-21 13:18:17.330,2019-01-21 13:17:59.110
2019-01-21 13:18:34.330,2019-01-21 13:18:17.330
2019-01-21 13:18:51.760,2019-01-21 13:18:34.330
2019-01-21 13:19:09.270,2019-01-21 13:18:51.760
2019-01-21 13:19:26.540,2019-01-21 13:19:09.270
2019-01-21 13:19:43.610,2019-01-21 13:19:26.540
2019-01-21 13:20:00.830,2019-01-21 13:19:43.610
2019-01-21 13:20:19.340,2019-01-21 13:20:00.830
2019-01-21 13:20:36.330,2019-01-21 13:20:19.340
2019-01-21 13:20:53.540,2019-01-21 13:20:36.330
2019-01-21 13:21:12.250,2019-01-21 13:20:53.540
2019-01-21 13:21:29.590,2019-01-21 13:21:12.250
2019-01-21 13:21:46.400,2019-01-21 13:21:29.590
2019-01-21 13:22:04.900,2019-01-21 13:21:46.400
2019-01-21 13:22:21.980,2019-01-21 13:22:04.900
2019-01-21 13:22:38.930,2019-01-21 13:22:21.980
2019-01-21 13:22:57.490,2019-01-21 13:22:38.930
2019-01-21 13:23:15.760,2019-01-21 13:22:57.490
2019-01-21 13:23:32.440,2019-01-21 13:23:15.760
2019-01-21 13:23:49.200,2019-01-21 13:23:32.440
2019-01-21 13:24:07.400,2019-01-21 13:23:49.200
2019-01-21 13:24:25.490,2019-01-21 13:24:07.400
2019-01-21 13:24:43.670,2019-01-21 13:24:25.490
2019-01-21 13:25:00.380,2019-01-21 13:24:43.670
2019-01-21 13:25:17.170,2019-01-21 13:25:00.380
2019-01-21 13:25:35.570,2019-01-21 13:25:17.170
2019-01-21 13:25:52.490,2019-01-21 13:25:35.570
2019-01-21 13:26:09.470,2019-01-21 13:25:52.490
2019-01-21 13:26:27.970,2019-01-21 13:26:09.470
2019-01-21 13:26:45.250,2019-01-21 13:26:27.970
2019-01-21 13:27:03.210,2019-01-21 13:26:45.250
2019-01-21 13:27:21.720,2019-01-21 13:27:03.210
2019-01-21 13:27:38.730,2019-01-21 13:27:21.720
2019-01-21 13:27:56.090,2019-01-21 13:27:38.730
2019-01-21 13:28:11.740,2019-01-21 13:27:56.090
2019-01-21 13:28:29.450,2019-01-21 13:28:11.740
2019-01-21 13:28:48.560,2019-01-21 13:28:29.450
2019-01-21 13:29:06.240,2019-01-21 13:28:48.560
2019-01-21 13:29:23.560,2019-01-21 13:29:06.240
2019-01-21 13:29:40.830,2019-01-21 13:29:23.560
2019-01-21 13:29:58.170,2019-01-21 13:29:40.830
2019-01-21 13:30:16.580,2019-01-21 13:29:58.170
2019-01-21 13:30:34.870,2019-01-21 13:30:16.580
2019-01-21 13:30:53.740,2019-01-21 13:30:34.870
2019-01-21 13:31:10.930,2019-01-21 13:30:53.740
2019-01-21 13:31:28.300,2019-01-21 13:31:10.930
2019-01-21 13:31:45.780,2019-01-21 13:31:28.300
2019-01-21 13:32:02.860,2019-01-21 13:31:45.780
2019-01-21 13:32:21.980,2019-01-21 13:32:02.860
2019-01-21 13:32:41.530,2019-01-21 13:32:21.980
2019-01-21 13:32:58.690,2019-01-21 13:32:41.530
2019-01-21 13:33:15.650,2019-01-21 13:32:58.690
2019-01-21 13:33:32.450,2019-01-21 13:33:15.650
2019-01-21 13:33:49.110,2019-01-21 13:33:32.450
2019-01-21 13:34:05.720,2019-01-21 13:33:49.110
2019-01-21 13:34:24.130,2019-01-21 13:34:05.720
2019-01-21 13:34:43.770,2019-01-21 13:34:24.130
2019-01-21 13:35:01.770,2019-01-21 13:34:43.770
2019-01-21 13:35:19.310,2019-01-21 13:35:01.770
2019-01-21 13:35:36.930,2019-01-21 13:35:19.310
2019-01-21 13:35:54.310,2019-01-21 13:35:36.930
2019-01-21 13:36:11.660,2019-01-21 13:35:54.310
2019-01-21 13:36:28.940,2019-01-21 13:36:11.660
2019-01-21 13:36:47.990,2019-01-21 13:36:28.940
2019-01-21 13:37:05.520,2019-01-21 13:36:47.990
2019-01-21 13:37:22.870,2019-01-21 13:37:05.520
2019-01-21 13:37:41.590,2019-01-21 13:37:22.870
2019-01-21 13:37:58.590,2019-01-21 13:37:41.590
2019-01-21 13:38:15.480,2019-01-21 13:37:58.590
2019-01-21 13:38:32.900,2019-01-21 13:38:15.480
2019-01-21 13:38:51.080,2019-01-21 13:38:32.900
2019-01-21 13:39:07.180,2019-01-21 13:38:51.080
2019-01-21 13:39:25.770,2019-01-21 13:39:07.180
2019-01-21 13:39:42.710,2019-01-21 13:39:25.770
2019-01-21 13:40:00.810,2019-01-21 13:39:42.710
2019-01-21 13:40:18.960,2019-01-21 13:40:00.810
2019-01-21 13:40:37.310,2019-01-21 13:40:18.960
2019-01-21 13:40:54.220,2019-01-21 13:40:37.310
2019-01-21 13:41:10.590,2019-01-21 13:40:54.220
2019-01-21 13:41:28.840,2019-01-21 13:41:10.590
2019-01-21 13:41:47.080,2019-01-21 13:41:28.840
2019-01-21 13:42:05.200,2019-01-21 13:41:47.080
2019-01-21 13:42:23.210,2019-01-21 13:42:05.200
2019-01-21 13:42:39.400,2019-01-21 13:42:23.210
2019-01-21 13:42:55.620,2019-01-21 13:42:39.400
2019-01-21 13:43:14.170,2019-01-21 13:42:55.620
2019-01-21 13:43:32.690,2019-01-21 13:43:14.170
2019-01-21 13:43:50.220,2019-01-21 13:43:32.690
2019-01-21 13:44:08.370,2019-01-21 13:43:50.220
2019-01-21 13:44:26.410,2019-01-21 13:44:08.370
2019-01-21 13:44:44.260,2019-01-21 13:44:26.410
2019-01-21 13:45:01.920,2019-01-21 13:44:44.260
2019-01-21 13:45:19.680,2019-01-21 13:45:01.920
2019-01-21 13:45:38.550,2019-01-21 13:45:19.680
2019-01-21 13:45:56.660,2019-01-21 13:45:38.550
2019-01-21 13:46:14.440,2019-01-21 13:45:56.660
2019-01-21 13:46:31.950,2019-01-21 13:46:14.440
2019-01-21 13:46:49.720,2019-01-21 13:46:31.950
2019-01-21 13:47:08.040,2019-01-21 13:46:49.720
2019-01-21 13:47:25.310,2019-01-21 13:47:08.040
2019-01-21 13:47:44.090,2019-01-21 13:47:25.310
2019-01-21 13:48:00.940,2019-01-21 13:47:44.090
2019-01-21 13:48:17.740,2019-01-21 13:48:00.940
2019-01-21 13:48:36.110,2019-01-21 13:48:17.740
2019-01-21 13:48:54.970,2019-01-21 13:48:36.110
2019-01-21 13:49:14.390,2019-01-21 13:48:54.970
2019-01-21 13:49:31.020,2019-01-21 13:49:14.390
2019-01-21 13:49:46.530,2019-01-21 13:49:31.020
2019-01-21 13:50:05.920,2019-01-21 13:49:46.530
2019-01-21 13:50:23.450,2019-01-21 13:50:05.920
2019-01-21 13:50:40.790,2019-01-21 13:50:23.450
2019-01-21 13:50:58.820,2019-01-21 13:50:40.790
2019-01-21 13:51:15.910,2019-01-21 13:50:58.820
2019-01-21 13:51:33.950,2019-01-21 13:51:15.910
2019-01-21 13:51:50.250,2019-01-21 13:51:33.950
2019-01-21 13:52:08.160,2019-01-21 13:51:50.250
2019-01-21 13:52:26.370,2019-01-21 13:52:08.160
2019-01-21 13:52:44.470,2019-01-21 13:52:26.370
2019-01-21 13:53:01.650,2019-01-21 13:52:44.470
2019-01-21 13:53:19.090,2019-01-21 13:53:01.650
2019-01-21 13:53:37.210,2019-01-21 13:53:19.090
2019-01-21 13:53:55.280,2019-01-21 13:53:37.210
2019-01-21 13:54:11.890,2019-01-21 13:53:55.280
2019-01-21 13:54:29.800,2019-01-21 13:54:11.890
2019-01-21 13:54:48.280,2019-01-21 13:54:29.800
2019-01-21 13:55:04.990,2019-01-21 13:54:48.280
2019-01-21 13:55:22.250,2019-01-21 13:55:04.990
2019-01-21 13:55:39.270,2019-01-21 13:55:22.250
2019-01-21 13:55:56.980,2019-01-21 13:55:39.270
2019-01-21 13:56:15.480,2019-01-21 13:55:56.980
2019-01-21 13:56:33.030,2019-01-21 13:56:15.480
2019-01-21 13:56:50.910,2019-01-21 13:56:33.030
2019-01-21 13:57:08.000,2019-01-21 13:56:50.910
2019-01-21 13:57:24.020,2019-01-21 13:57:08.000
2019-01-21 13:57:42.940,2019-01-21 13:57:24.020
2019-01-21 13:58:00.500,2019-01-21 13:57:42.940
2019-01-21 13:58:16.930,2019-01-21 13:58:00.500
2019-01-21 13:58:34.870,2019-01-21 13:58:16.930
2019-01-21 13:58:52.580,2019-01-21 13:58:34.870
2019-01-21 13:59:10.500,2019-01-21 13:58:52.580
2019-01-21 13:59:28.600,2019-01-21 13:59:10.500
2019-01-21 13:59:45.380,2019-01-21 13:59:28.600
2019-01-21 14:00:03.250,2019-01-21 13:59:45.380
2019-01-21 14:00:21.050,2019-01-21 14:00:03.250
2019-01-21 14:00:39.120,2019-01-21 14:00:21.050
2019-01-21 14:00:57.370,2019-01-21 14:00:39.120
2019-01-21 14:01:15.540,2019-01-21 14:00:57.370
2019-01-21 14:01:33.950,2019-01-21 14:01:15.540
2019-01-21 14:01:51.890,2019-01-21 14:01:33.950
2019-01-21 14:02:09.990,2019-01-21 14:01:51.890
2019-01-21 14:02:27.190,2019-01-21 14:02:09.990
2019-01-21 14:02:43.900,2019-01-21 14:02:27.190
2019-01-21 14:03:01.910,2019-01-21 14:02:43.900
2019-01-21 14:03:21.040,2019-01-21 14:03:01.910
2019-01-21 14:03:38.720,2019-01-21 14:03:21.040
2019-01-21 14:03:56.170,2019-01-21 14:03:38.720
2019-01-21 14:04:13.830,2019-01-21 14:03:56.170
2019-01-21 14:04:32.430,2019-01-21 14:04:13.830
2019-01-21 14:04:50.840,2019-01-21 14:04:32.430
2019-01-21 14:05:08.220,2019-01-21 14:04:50.840
2019-01-21 14:05:25.450,2019-01-21 14:05:08.220
2019-01-21 14:05:42.750,2019-01-21 14:05:25.450
2019-01-21 14:06:00.450,2019-01-21 14:05:42.750
2019-01-21 14:06:18.660,2019-01-21 14:06:00.450
2019-01-21 14:06:36.050,2019-01-21 14:06:18.660
2019-01-21 14:06:53.940,2019-01-21 14:06:36.050
2019-01-21 14:07:12.600,2019-01-21 14:06:53.940
2019-01-21 14:07:29.790,2019-01-21 14:07:12.600
2019-01-21 14:07:46.870,2019-01-21 14:07:29.790
2019-01-21 14:08:06.020,2019-01-21 14:07:46.870
2019-01-21 14:08:24.990,2019-01-21 14:08:06.020
2019-01-21 14:08:42.690,2019-01-21 14:08:24.990
2019-01-21 14:09:00.270,2019-01-21 14:08:42.690
2019-01-21 14:09:19.070,2019-01-21 14:09:00.270
2019-01-21 14:09:37.870,2019-01-21 14:09:19.070
2019-01-21 14:09:55.820,2019-01-21 14:09:37.870
2019-01-21 14:10:13.030,2019-01-21 14:09:55.820
2019-01-21 14:10:30.720,2019-01-21 14:10:13.030
2019-01-21 14:10:49.190,2019-01-21 14:10:30.720
2019-01-21 14:11:07.530,2019-01-21 14:10:49.200
2019-01-21 14:11:25.660,2019-01-21 14:11:07.530
2019-01-21 14:11:44.810,2019-01-21 14:11:25.660
2019-01-21 14:12:03.890,2019-01-21 14:11:44.810
2019-01-21 14:12:20.790,2019-01-21 14:12:03.890
2019-01-21 14:12:38.060,2019-01-21 14:12:20.790
2019-01-21 14:12:57.150,2019-01-21 14:12:38.060
2019-01-21 14:13:14.930,2019-01-21 14:12:57.150
2019-01-21 14:13:33.370,2019-01-21 14:13:14.930
2019-01-21 14:13:52.480,2019-01-21 14:13:33.370
2019-01-21 14:14:10.680,2019-01-21 14:13:52.480
2019-01-21 14:14:28.040,2019-01-21 14:14:10.680
2019-01-21 14:14:46.040,2019-01-21 14:14:28.040
2019-01-21 14:15:03.720,2019-01-21 14:14:46.040
2019-01-21 14:15:21.780,2019-01-21 14:15:03.720
2019-01-21 14:15:41.430,2019-01-21 14:15:21.780
2019-01-21 14:15:58.710,2019-01-21 14:15:41.430
2019-01-21 14:16:16.020,2019-01-21 14:15:58.710
2019-01-21 14:16:34.440,2019-01-21 14:16:16.020
2019-01-21 14:16:52.760,2019-01-21 14:16:34.440
2019-01-21 14:17:09.870,2019-01-21 14:16:52.760
2019-01-21 14:17:27.850,2019-01-21 14:17:09.870
2019-01-21 14:17:46.190,2019-01-21 14:17:27.850
2019-01-21 14:18:03.450,2019-01-21 14:17:46.190
2019-01-21 14:18:21.770,2019-01-21 14:18:03.450
2019-01-21 14:18:40.100,2019-01-21 14:18:21.770
2019-01-21 14:18:57.430,2019-01-21 14:18:40.100
2019-01-21 14:19:15.870,2019-01-21 14:18:57.430
2019-01-21 14:19:34.170,2019-01-21 14:19:15.870
2019-01-21 14:19:52.400,2019-01-21 14:19:34.170
2019-01-21 14:20:10.750,2019-01-21 14:19:52.400
2019-01-21 14:20:28.490,2019-01-21 14:20:10.750
2019-01-21 14:20:45.910,2019-01-21 14:20:28.490
2019-01-21 14:21:04.510,2019-01-21 14:20:45.910
2019-01-21 14:21:23.450,2019-01-21 14:21:04.510
2019-01-21 14:21:41.380,2019-01-21 14:21:23.450
2019-01-21 14:21:59.100,2019-01-21 14:21:41.380
2019-01-21 14:22:16.670,2019-01-21 14:21:59.100
2019-01-21 14:22:35.360,2019-01-21 14:22:16.670
2019-01-21 14:22:52.640,2019-01-21 14:22:35.360
2019-01-21 14:23:11.360,2019-01-21 14:22:52.640
2019-01-21 14:23:28.830,2019-01-21 14:23:11.360
2019-01-21 14:23:47.220,2019-01-21 14:23:28.830
2019-01-21 14:24:06.270,2019-01-21 14:23:47.220
2019-01-21 14:24:24.590,2019-01-21 14:24:06.270
2019-01-21 14:24:42.500,2019-01-21 14:24:24.590
2019-01-21 14:25:00.880,2019-01-21 14:24:42.500
2019-01-21 14:25:20.010,2019-01-21 14:25:00.880
2019-01-21 14:25:38.150,2019-01-21 14:25:20.010
2019-01-21 14:25:55.470,2019-01-21 14:25:38.150
2019-01-21 14:26:13.240,2019-01-21 14:25:55.470
2019-01-21 14:26:32.030,2019-01-21 14:26:13.240
2019-01-21 14:26:50.420,2019-01-21 14:26:32.030
2019-01-21 14:27:07.780,2019-01-21 14:26:50.420
2019-01-21 14:27:25.040,2019-01-21 14:27:07.780
2019-01-21 14:27:44.760,2019-01-21 14:27:25.040
2019-01-21 14:28:02.730,2019-01-21 14:27:44.760
2019-01-21 14:28:20.530,2019-01-21 14:28:02.730
2019-01-21 14:28:38.090,2019-01-21 14:28:20.530
2019-01-21 14:28:56.720,2019-01-21 14:28:38.090
2019-01-21 14:29:15.230,2019-01-21 14:28:56.720
2019-01-21 14:29:32.470,2019-01-21 14:29:15.230
2019-01-21 14:29:51.210,2019-01-21 14:29:32.470
2019-01-21 14:30:09.910,2019-01-21 14:29:51.210
2019-01-21 14:30:27.710,2019-01-21 14:30:09.910
2019-01-21 14:30:45.480,2019-01-21 14:30:27.710
2019-01-21 14:31:04.250,2019-01-21 14:30:45.480
2019-01-21 14:31:22.980,2019-01-21 14:31:04.250
2019-01-21 14:31:40.590,2019-01-21 14:31:22.980
2019-01-21 14:31:59.280,2019-01-21 14:31:40.590
2019-01-21 14:32:18.010,2019-01-21 14:31:59.280
2019-01-21 14:32:35.650,2019-01-21 14:32:18.010
2019-01-21 14:32:53.260,2019-01-21 14:32:35.650
2019-01-21 14:33:11.930,2019-01-21 14:32:53.260
2019-01-21 14:33:30.520,2019-01-21 14:33:11.930
2019-01-21 14:33:47.960,2019-01-21 14:33:30.520
2019-01-21 14:34:06.360,2019-01-21 14:33:47.960
2019-01-21 14:34:23.910,2019-01-21 14:34:06.360
2019-01-21 14:34:42.150,2019-01-21 14:34:23.910
2019-01-21 14:35:00.210,2019-01-21 14:34:42.150
2019-01-21 14:35:20.050,2019-01-21 14:35:00.210
2019-01-21 14:35:38.630,2019-01-21 14:35:20.050
2019-01-21 14:35:56.000,2019-01-21 14:35:38.630
2019-01-21 14:36:14.400,2019-01-21 14:35:56.000
2019-01-21 14:36:32.750,2019-01-21 14:36:14.400
2019-01-21 14:36:51.490,2019-01-21 14:36:32.750
2019-01-21 14:37:09.970,2019-01-21 14:36:51.490
2019-01-21 14:37:27.270,2019-01-21 14:37:09.970
2019-01-21 14:37:46.270,2019-01-21 14:37:27.270
2019-01-21 14:38:05.160,2019-01-21 14:37:46.270
2019-01-21 14:38:22.860,2019-01-21 14:38:05.160
2019-01-21 14:38:41.530,2019-01-21 14:38:22.860
2019-01-21 14:39:00.040,2019-01-21 14:38:41.530
2019-01-21 14:39:17.390,2019-01-21 14:39:00.040
2019-01-21 14:39:35.730,2019-01-21 14:39:17.390
2019-01-21 14:39:54.030,2019-01-21 14:39:35.730
2019-01-21 14:40:11.210,2019-01-21 14:39:54.030
2019-01-21 14:40:30.530,2019-01-21 14:40:11.210
2019-01-21 14:40:47.990,2019-01-21 14:40:30.530
2019-01-21 14:41:07.160,2019-01-21 14:40:47.990
2019-01-21 14:41:25.580,2019-01-21 14:41:07.160
2019-01-21 14:41:42.420,2019-01-21 14:41:25.580
2019-01-21 14:41:59.210,2019-01-21 14:41:42.420
2019-01-21 14:42:17.000,2019-01-21 14:41:59.210
2019-01-21 14:42:35.990,2019-01-21 14:42:16.000
2019-01-21 14:42:54.840,2019-01-21 14:42:35.990
2019-01-21 14:43:12.680,2019-01-21 14:42:54.840
2019-01-21 14:43:30.560,2019-01-21 14:43:12.680
2019-01-21 14:43:48.350,2019-01-21 14:43:30.560
2019-01-21 14:44:06.110,2019-01-21 14:43:48.350
2019-01-21 14:44:23.860,2019-01-21 14:44:06.110
2019-01-21 14:44:41.670,2019-01-21 14:44:23.860
2019-01-21 14:44:59.520,2019-01-21 14:44:41.670
2019-01-21 14:45:17.300,2019-01-21 14:44:59.520
2019-01-21 14:45:35.030,2019-01-21 14:45:17.300
2019-01-21 14:45:53.960,2019-01-21 14:45:35.030
2019-01-21 14:46:12.980,2019-01-21 14:45:53.960
2019-01-21 14:46:30.760,2019-01-21 14:46:12.980
2019-01-21 14:46:48.640,2019-01-21 14:46:30.760
2019-01-21 14:47:06.550,2019-01-21 14:46:48.640
2019-01-21 14:47:24.460,2019-01-21 14:47:06.550
2019-01-21 14:47:42.380,2019-01-21 14:47:24.460
2019-01-21 14:48:00.290,2019-01-21 14:47:42.380
2019-01-21 14:48:18.240,2019-01-21 14:48:00.290
2019-01-21 14:48:36.620,2019-01-21 14:48:18.240
2019-01-21 14:48:54.850,2019-01-21 14:48:36.620
2019-01-21 14:49:12.770,2019-01-21 14:48:54.850
2019-01-21 14:49:30.700,2019-01-21 14:49:12.770
2019-01-21 14:49:48.710,2019-01-21 14:49:30.700
2019-01-21 14:50:06.810,2019-01-21 14:49:48.710
2019-01-21 14:50:24.770,2019-01-21 14:50:06.810
2019-01-21 14:50:42.610,2019-01-21 14:50:24.770
2019-01-21 14:51:00.610,2019-01-21 14:50:42.610
2019-01-21 14:51:18.340,2019-01-21 14:51:00.610
2019-01-21 14:51:36.570,2019-01-21 14:51:18.340
2019-01-21 14:51:54.900,2019-01-21 14:51:36.570
2019-01-21 14:52:12.320,2019-01-21 14:51:54.900
2019-01-21 14:52:30.600,2019-01-21 14:52:12.320
2019-01-21 14:52:47.850,2019-01-21 14:52:30.600
2019-01-21 14:53:06.680,2019-01-21 14:52:47.850
2019-01-21 14:53:25.230,2019-01-21 14:53:06.680
2019-01-21 14:53:42.130,2019-01-21 14:53:25.230
2019-01-21 14:54:00.740,2019-01-21 14:53:42.130
2019-01-21 14:54:20.050,2019-01-21 14:54:00.740
2019-01-21 14:54:37.490,2019-01-21 14:54:20.050
2019-01-21 14:54:54.900,2019-01-21 14:54:37.490
2019-01-21 14:55:12.270,2019-01-21 14:54:54.900
2019-01-21 14:55:29.590,2019-01-21 14:55:12.270
2019-01-21 14:55:46.960,2019-01-21 14:55:29.590
2019-01-21 14:56:06.350,2019-01-21 14:55:46.960
2019-01-21 14:56:27.280,2019-01-21 14:56:06.350
2019-01-21 14:56:46.720,2019-01-21 14:56:27.280
2019-01-21 14:57:04.110,2019-01-21 14:56:46.720
2019-01-21 14:57:21.520,2019-01-21 14:57:04.110
2019-01-21 14:57:38.930,2019-01-21 14:57:21.520
2019-01-21 14:57:56.350,2019-01-21 14:57:38.930
2019-01-21 14:58:13.760,2019-01-21 14:57:56.350
2019-01-21 14:58:32.910,2019-01-21 14:58:13.760
2019-01-21 14:58:51.990,2019-01-21 14:58:32.910
2019-01-21 14:59:09.500,2019-01-21 14:58:51.990
2019-01-21 14:59:26.710,2019-01-21 14:59:09.500
2019-01-21 14:59:44.450,2019-01-21 14:59:26.710
2019-01-21 15:00:03.640,2019-01-21 14:59:44.450
2019-01-21 15:00:22.670,2019-01-21 15:00:03.640
2019-01-21 15:00:41.840,2019-01-21 15:00:22.670
2019-01-21 15:01:00.150,2019-01-21 15:00:41.840
2019-01-21 15:01:18.320,2019-01-21 15:01:00.150
2019-01-21 15:01:37.360,2019-01-21 15:01:18.320
2019-01-21 15:01:54.960,2019-01-21 15:01:37.360
2019-01-21 15:02:12.900,2019-01-21 15:01:54.960
2019-01-21 15:02:31.140,2019-01-21 15:02:12.900
2019-01-21 15:02:49.330,2019-01-21 15:02:31.140
2019-01-21 15:03:05.980,2019-01-21 15:02:49.330
2019-01-21 15:03:22.600,2019-01-21 15:03:05.980
2019-01-21 15:03:40.900,2019-01-21 15:03:22.600
2019-01-21 15:03:58.330,2019-01-21 15:03:40.900
2019-01-21 15:04:16.760,2019-01-21 15:03:58.330
2019-01-21 15:04:36.370,2019-01-21 15:04:16.760
2019-01-21 15:04:56.130,2019-01-21 15:04:36.370
2019-01-21 15:05:14.020,2019-01-21 15:04:56.130
2019-01-21 15:05:31.970,2019-01-21 15:05:14.020
2019-01-21 15:05:49.980,2019-01-21 15:05:31.970
2019-01-21 15:06:08.110,2019-01-21 15:05:49.980
2019-01-21 15:06:26.200,2019-01-21 15:06:08.110
2019-01-21 15:06:44.030,2019-01-21 15:06:26.200
2019-01-21 15:07:02.050,2019-01-21 15:06:44.030
2019-01-21 15:07:20.730,2019-01-21 15:07:02.050
2019-01-21 15:07:38.980,2019-01-21 15:07:20.730
2019-01-21 15:07:57.050,2019-01-21 15:07:38.980
2019-01-21 15:08:15.260,2019-01-21 15:07:57.050
2019-01-21 15:08:33.800,2019-01-21 15:08:15.260
