Roll_date,Roll_time,Roll_milliseconds,Roll_angle
2019-08-19,23:16:42,444,0.18
2019-08-19,23:16:42,544,0.18
2019-08-19,23:16:42,644,0.17
2019-08-19,23:16:42,744,0.17
2019-08-19,23:16:42,844,0.17
2019-08-19,23:16:42,944,0.16
2019-08-19,23:16:43,044,0.16
2019-08-19,23:16:43,144,0.15
2019-08-19,23:16:43,244,0.15
2019-08-19,23:16:43,344,0.14
2019-08-19,23:16:43,444,0.13
2019-08-19,23:16:43,544,0.13
2019-08-19,23:16:43,644,0.12
2019-08-19,23:16:43,744,0.11
2019-08-19,23:16:43,844,0.1
2019-08-19,23:16:43,944,0.09
2019-08-19,23:16:44,044,0.08
2019-08-19,23:16:44,144,0.07
2019-08-19,23:16:44,244,0.06
2019-08-19,23:16:44,344,0.04
2019-08-19,23:16:44,444,0.03
2019-08-19,23:16:44,544,0.01
2019-08-19,23:16:44,644,0
2019-08-19,23:16:44,744,-0.02
2019-08-19,23:16:44,844,-0.04
2019-08-19,23:16:44,944,-0.06
2019-08-19,23:16:45,044,-0.08
2019-08-19,23:16:45,144,-0.1
2019-08-19,23:16:45,244,-0.11
2019-08-19,23:16:45,344,-0.13
2019-08-19,23:16:45,444,-0.15
2019-08-19,23:16:45,544,-0.16
2019-08-19,23:16:45,644,-0.18
2019-08-19,23:16:45,744,-0.19
2019-08-19,23:16:45,844,-0.2
2019-08-19,23:16:45,944,-0.21
2019-08-19,23:16:46,044,-0.21
2019-08-19,23:16:46,144,-0.22
2019-08-19,23:16:46,244,-0.22
2019-08-19,23:16:46,344,-0.21
2019-08-19,23:16:46,444,-0.21
2019-08-19,23:16:46,544,-0.2
2019-08-19,23:16:46,644,-0.19
2019-08-19,23:16:46,744,-0.18
2019-08-19,23:16:46,844,-0.17
2019-08-19,23:16:46,944,-0.15
2019-08-19,23:16:47,044,-0.13
2019-08-19,23:16:47,144,-0.11
2019-08-19,23:16:47,244,-0.09
2019-08-19,23:16:47,344,-0.07
2019-08-19,23:16:47,444,-0.05
2019-08-19,23:16:47,544,-0.03
2019-08-19,23:16:47,644,0
2019-08-19,23:16:47,744,0.02
2019-08-19,23:16:47,844,0.04
2019-08-19,23:16:47,944,0.07
2019-08-19,23:16:48,044,0.09
2019-08-19,23:16:48,144,0.11
2019-08-19,23:16:48,244,0.13
2019-08-19,23:16:48,344,0.14
2019-08-19,23:16:48,444,0.16
2019-08-19,23:16:48,544,0.17
2019-08-19,23:16:48,644,0.18
2019-08-19,23:16:48,744,0.19
2019-08-19,23:16:48,844,0.2
2019-08-19,23:16:48,944,0.2
2019-08-19,23:16:49,044,0.2
2019-08-19,23:16:49,144,0.2
2019-08-19,23:16:49,244,0.2
2019-08-19,23:16:49,344,0.19
2019-08-19,23:16:49,444,0.18
2019-08-19,23:16:49,544,0.17
2019-08-19,23:16:49,644,0.16
2019-08-19,23:16:49,744,0.14
2019-08-19,23:16:49,844,0.13
2019-08-19,23:16:49,944,0.11
2019-08-19,23:16:50,044,0.09
2019-08-19,23:16:50,144,0.07
2019-08-19,23:16:50,244,0.04
2019-08-19,23:16:50,344,0.01
2019-08-19,23:16:50,444,-0.01
2019-08-19,23:16:50,543,-0.05
2019-08-19,23:16:50,644,-0.08
2019-08-19,23:16:50,743,-0.11
2019-08-19,23:16:50,844,-0.15
2019-08-19,23:16:50,944,-0.19
2019-08-19,23:16:51,045,-0.23
2019-08-19,23:16:51,145,-0.27
2019-08-19,23:16:51,244,-0.32
2019-08-19,23:16:51,345,-0.36
2019-08-19,23:16:51,444,-0.4
2019-08-19,23:16:51,545,-0.45
2019-08-19,23:16:51,644,-0.5
2019-08-19,23:16:51,745,-0.54
2019-08-19,23:16:51,844,-0.59
2019-08-19,23:16:51,944,-0.64
2019-08-19,23:16:52,044,-0.69
2019-08-19,23:16:52,144,-0.73
2019-08-19,23:16:52,244,-0.78
2019-08-19,23:16:52,344,-0.83
2019-08-19,23:16:52,444,-0.87
2019-08-19,23:16:52,544,-0.91
2019-08-19,23:16:52,644,-0.96
2019-08-19,23:16:52,744,-1
2019-08-19,23:16:52,844,-1.04
2019-08-19,23:16:52,944,-1.08
2019-08-19,23:16:53,044,-1.11
2019-08-19,23:16:53,144,-1.15
2019-08-19,23:16:53,244,-1.18
2019-08-19,23:16:53,344,-1.21
2019-08-19,23:16:53,444,-1.24
2019-08-19,23:16:53,544,-1.27
2019-08-19,23:16:53,644,-1.29
2019-08-19,23:16:53,744,-1.32
2019-08-19,23:16:53,844,-1.34
2019-08-19,23:16:53,944,-1.35
2019-08-19,23:16:54,044,-1.37
2019-08-19,23:16:54,144,-1.38
2019-08-19,23:16:54,244,-1.39
2019-08-19,23:16:54,344,-1.4
2019-08-19,23:16:54,444,-1.41
2019-08-19,23:16:54,544,-1.42
2019-08-19,23:16:54,644,-1.42
2019-08-19,23:16:54,744,-1.42
2019-08-19,23:16:54,844,-1.42
2019-08-19,23:16:54,944,-1.42
2019-08-19,23:16:55,044,-1.42
2019-08-19,23:16:55,144,-1.41
2019-08-19,23:16:55,244,-1.41
2019-08-19,23:16:55,344,-1.4
2019-08-19,23:16:55,444,-1.39
2019-08-19,23:16:55,544,-1.39
2019-08-19,23:16:55,644,-1.37
2019-08-19,23:16:55,744,-1.36
2019-08-19,23:16:55,844,-1.35
2019-08-19,23:16:55,944,-1.33
2019-08-19,23:16:56,044,-1.32
2019-08-19,23:16:56,144,-1.3
2019-08-19,23:16:56,244,-1.28
2019-08-19,23:16:56,344,-1.26
2019-08-19,23:16:56,444,-1.23
2019-08-19,23:16:56,544,-1.21
2019-08-19,23:16:56,644,-1.18
2019-08-19,23:16:56,744,-1.15
2019-08-19,23:16:56,844,-1.12
2019-08-19,23:16:56,944,-1.09
2019-08-19,23:16:57,044,-1.06
2019-08-19,23:16:57,144,-1.02
2019-08-19,23:16:57,244,-0.98
2019-08-19,23:16:57,344,-0.95
2019-08-19,23:16:57,444,-0.91
2019-08-19,23:16:57,544,-0.86
2019-08-19,23:16:57,644,-0.82
2019-08-19,23:16:57,744,-0.78
2019-08-19,23:16:57,844,-0.74
2019-08-19,23:16:57,944,-0.7
2019-08-19,23:16:58,044,-0.66
2019-08-19,23:16:58,144,-0.62
2019-08-19,23:16:58,244,-0.58
2019-08-19,23:16:58,344,-0.53
2019-08-19,23:16:58,444,-0.49
2019-08-19,23:16:58,544,-0.45
2019-08-19,23:16:58,644,-0.41
2019-08-19,23:16:58,744,-0.37
2019-08-19,23:16:58,844,-0.33
2019-08-19,23:16:58,944,-0.29
2019-08-19,23:16:59,044,-0.26
2019-08-19,23:16:59,144,-0.22
2019-08-19,23:16:59,244,-0.18
2019-08-19,23:16:59,344,-0.15
2019-08-19,23:16:59,444,-0.11
2019-08-19,23:16:59,544,-0.08
2019-08-19,23:16:59,644,-0.05
2019-08-19,23:16:59,744,-0.02
2019-08-19,23:16:59,844,0.01
2019-08-19,23:16:59,944,0.04
2019-08-19,23:17:00,044,0.06
2019-08-19,23:17:00,144,0.08
2019-08-19,23:17:00,244,0.11
2019-08-19,23:17:00,344,0.13
2019-08-19,23:17:00,444,0.15
2019-08-19,23:17:00,544,0.17
2019-08-19,23:17:00,644,0.19
2019-08-19,23:17:00,744,0.21
2019-08-19,23:17:00,844,0.22
2019-08-19,23:17:00,944,0.24
2019-08-19,23:17:01,044,0.26
2019-08-19,23:17:01,144,0.29
2019-08-19,23:17:01,244,0.31
2019-08-19,23:17:01,344,0.33
2019-08-19,23:17:01,444,0.36
2019-08-19,23:17:01,544,0.38
2019-08-19,23:17:01,644,0.41
2019-08-19,23:17:01,744,0.44
2019-08-19,23:17:01,844,0.47
2019-08-19,23:17:01,944,0.51
2019-08-19,23:17:02,044,0.54
2019-08-19,23:17:02,144,0.58
2019-08-19,23:17:02,244,0.62
2019-08-19,23:17:02,344,0.66
2019-08-19,23:17:02,444,0.71
2019-08-19,23:17:02,544,0.75
2019-08-19,23:17:02,644,0.8
2019-08-19,23:17:02,744,0.84
2019-08-19,23:17:02,844,0.89
2019-08-19,23:17:02,944,0.94
2019-08-19,23:17:03,044,0.99
2019-08-19,23:17:03,144,1.05
2019-08-19,23:17:03,244,1.1
2019-08-19,23:17:03,344,1.15
2019-08-19,23:17:03,444,1.2
2019-08-19,23:17:03,544,1.25
2019-08-19,23:17:03,644,1.3
2019-08-19,23:17:03,744,1.34
2019-08-19,23:17:03,844,1.39
2019-08-19,23:17:03,944,1.43
2019-08-19,23:17:04,044,1.47
2019-08-19,23:17:04,144,1.5
2019-08-19,23:17:04,244,1.53
2019-08-19,23:17:04,344,1.55
2019-08-19,23:17:04,444,1.57
2019-08-19,23:17:04,544,1.58
2019-08-19,23:17:04,644,1.58
2019-08-19,23:17:04,744,1.59
2019-08-19,23:17:04,844,1.58
2019-08-19,23:17:04,944,1.57
2019-08-19,23:17:05,044,1.56
2019-08-19,23:17:05,144,1.54
2019-08-19,23:17:05,244,1.51
2019-08-19,23:17:05,344,1.48
2019-08-19,23:17:05,444,1.45
2019-08-19,23:17:05,544,1.41
2019-08-19,23:17:05,644,1.36
2019-08-19,23:17:05,744,1.31
2019-08-19,23:17:05,844,1.26
2019-08-19,23:17:05,944,1.2
2019-08-19,23:17:06,045,1.14
2019-08-19,23:17:06,145,1.07
2019-08-19,23:17:06,245,0.99
2019-08-19,23:17:06,344,0.92
2019-08-19,23:17:06,445,0.84
2019-08-19,23:17:06,545,0.75
2019-08-19,23:17:06,645,0.67
2019-08-19,23:17:06,744,0.57
2019-08-19,23:17:06,844,0.48
2019-08-19,23:17:06,944,0.38
2019-08-19,23:17:07,044,0.28
2019-08-19,23:17:07,144,0.18
2019-08-19,23:17:07,244,0.08
2019-08-19,23:17:07,344,-0.02
2019-08-19,23:17:07,444,-0.13
2019-08-19,23:17:07,544,-0.23
2019-08-19,23:17:07,644,-0.33
2019-08-19,23:17:07,744,-0.44
2019-08-19,23:17:07,844,-0.54
2019-08-19,23:17:07,944,-0.64
2019-08-19,23:17:08,044,-0.74
2019-08-19,23:17:08,144,-0.84
2019-08-19,23:17:08,244,-0.93
2019-08-19,23:17:08,344,-1.02
2019-08-19,23:17:08,444,-1.11
2019-08-19,23:17:08,544,-1.2
2019-08-19,23:17:08,644,-1.28
2019-08-19,23:17:08,744,-1.36
2019-08-19,23:17:08,844,-1.43
2019-08-19,23:17:08,944,-1.5
2019-08-19,23:17:09,044,-1.57
2019-08-19,23:17:09,144,-1.63
2019-08-19,23:17:09,244,-1.69
2019-08-19,23:17:09,344,-1.75
2019-08-19,23:17:09,444,-1.8
2019-08-19,23:17:09,544,-1.84
2019-08-19,23:17:09,644,-1.88
2019-08-19,23:17:09,744,-1.92
2019-08-19,23:17:09,844,-1.95
2019-08-19,23:17:09,944,-1.98
2019-08-19,23:17:10,044,-2
2019-08-19,23:17:10,144,-2.02
2019-08-19,23:17:10,244,-2.03
2019-08-19,23:17:10,344,-2.04
2019-08-19,23:17:10,444,-2.04
2019-08-19,23:17:10,544,-2.03
2019-08-19,23:17:10,644,-2.02
2019-08-19,23:17:10,744,-2.01
2019-08-19,23:17:10,844,-1.99
2019-08-19,23:17:10,944,-1.97
2019-08-19,23:17:11,044,-1.94
2019-08-19,23:17:11,144,-1.9
2019-08-19,23:17:11,244,-1.86
2019-08-19,23:17:11,344,-1.82
2019-08-19,23:17:11,444,-1.77
2019-08-19,23:17:11,544,-1.72
2019-08-19,23:17:11,644,-1.67
2019-08-19,23:17:11,744,-1.61
2019-08-19,23:17:11,844,-1.54
2019-08-19,23:17:11,944,-1.48
2019-08-19,23:17:12,044,-1.4
2019-08-19,23:17:12,144,-1.33
2019-08-19,23:17:12,244,-1.25
2019-08-19,23:17:12,344,-1.17
2019-08-19,23:17:12,444,-1.09
2019-08-19,23:17:12,544,-1
2019-08-19,23:17:12,644,-0.92
2019-08-19,23:17:12,744,-0.83
2019-08-19,23:17:12,844,-0.73
2019-08-19,23:17:12,944,-0.64
2019-08-19,23:17:13,044,-0.55
2019-08-19,23:17:13,144,-0.45
2019-08-19,23:17:13,244,-0.35
2019-08-19,23:17:13,344,-0.26
2019-08-19,23:17:13,444,-0.16
2019-08-19,23:17:13,544,-0.06
2019-08-19,23:17:13,644,0.03
2019-08-19,23:17:13,744,0.13
2019-08-19,23:17:13,844,0.22
2019-08-19,23:17:13,944,0.31
2019-08-19,23:17:14,044,0.39
2019-08-19,23:17:14,144,0.48
2019-08-19,23:17:14,244,0.56
2019-08-19,23:17:14,344,0.63
2019-08-19,23:17:14,444,0.7
2019-08-19,23:17:14,544,0.77
2019-08-19,23:17:14,644,0.84
2019-08-19,23:17:14,744,0.9
2019-08-19,23:17:14,844,0.95
2019-08-19,23:17:14,944,1
2019-08-19,23:17:15,044,1.05
2019-08-19,23:17:15,144,1.09
2019-08-19,23:17:15,244,1.13
2019-08-19,23:17:15,344,1.17
2019-08-19,23:17:15,444,1.2
2019-08-19,23:17:15,544,1.22
2019-08-19,23:17:15,644,1.25
2019-08-19,23:17:15,744,1.27
2019-08-19,23:17:15,844,1.29
2019-08-19,23:17:15,944,1.3
2019-08-19,23:17:16,044,1.31
2019-08-19,23:17:16,144,1.32
2019-08-19,23:17:16,244,1.32
2019-08-19,23:17:16,344,1.32
2019-08-19,23:17:16,444,1.31
2019-08-19,23:17:16,544,1.31
2019-08-19,23:17:16,644,1.3
2019-08-19,23:17:16,744,1.28
2019-08-19,23:17:16,844,1.26
2019-08-19,23:17:16,944,1.24
2019-08-19,23:17:17,044,1.22
2019-08-19,23:17:17,144,1.19
2019-08-19,23:17:17,244,1.16
2019-08-19,23:17:17,344,1.12
2019-08-19,23:17:17,444,1.08
2019-08-19,23:17:17,544,1.04
2019-08-19,23:17:17,644,1
2019-08-19,23:17:17,744,0.95
2019-08-19,23:17:17,844,0.9
2019-08-19,23:17:17,944,0.85
2019-08-19,23:17:18,044,0.8
2019-08-19,23:17:18,144,0.74
2019-08-19,23:17:18,244,0.69
2019-08-19,23:17:18,344,0.63
2019-08-19,23:17:18,444,0.57
2019-08-19,23:17:18,544,0.51
2019-08-19,23:17:18,644,0.45
2019-08-19,23:17:18,744,0.39
2019-08-19,23:17:18,844,0.34
2019-08-19,23:17:18,944,0.28
2019-08-19,23:17:19,044,0.22
2019-08-19,23:17:19,144,0.16
2019-08-19,23:17:19,244,0.11
2019-08-19,23:17:19,344,0.06
2019-08-19,23:17:19,444,0.01
2019-08-19,23:17:19,544,-0.04
2019-08-19,23:17:19,644,-0.08
2019-08-19,23:17:19,744,-0.12
2019-08-19,23:17:19,844,-0.16
2019-08-19,23:17:19,944,-0.19
2019-08-19,23:17:20,044,-0.23
2019-08-19,23:17:20,144,-0.25
2019-08-19,23:17:20,244,-0.28
2019-08-19,23:17:20,344,-0.29
2019-08-19,23:17:20,444,-0.31
2019-08-19,23:17:20,544,-0.32
2019-08-19,23:17:20,644,-0.33
2019-08-19,23:17:20,743,-0.33
2019-08-19,23:17:20,843,-0.33
2019-08-19,23:17:20,944,-0.33
2019-08-19,23:17:21,045,-0.32
2019-08-19,23:17:21,145,-0.32
2019-08-19,23:17:21,245,-0.3
2019-08-19,23:17:21,345,-0.29
2019-08-19,23:17:21,445,-0.27
2019-08-19,23:17:21,544,-0.25
2019-08-19,23:17:21,644,-0.23
2019-08-19,23:17:21,744,-0.21
2019-08-19,23:17:21,844,-0.19
2019-08-19,23:17:21,944,-0.16
2019-08-19,23:17:22,044,-0.14
2019-08-19,23:17:22,144,-0.11
2019-08-19,23:17:22,244,-0.09
2019-08-19,23:17:22,344,-0.06
2019-08-19,23:17:22,444,-0.04
2019-08-19,23:17:22,544,-0.02
2019-08-19,23:17:22,644,0
2019-08-19,23:17:22,744,0.02
2019-08-19,23:17:22,844,0.04
2019-08-19,23:17:22,944,0.05
2019-08-19,23:17:23,044,0.07
2019-08-19,23:17:23,144,0.08
2019-08-19,23:17:23,244,0.08
2019-08-19,23:17:23,344,0.09
2019-08-19,23:17:23,444,0.08
2019-08-19,23:17:23,544,0.08
2019-08-19,23:17:23,644,0.07
2019-08-19,23:17:23,744,0.05
2019-08-19,23:17:23,844,0.04
2019-08-19,23:17:23,944,0.01
2019-08-19,23:17:24,044,-0.02
2019-08-19,23:17:24,144,-0.05
2019-08-19,23:17:24,244,-0.08
2019-08-19,23:17:24,344,-0.13
2019-08-19,23:17:24,444,-0.17
2019-08-19,23:17:24,544,-0.22
2019-08-19,23:17:24,644,-0.27
2019-08-19,23:17:24,744,-0.33
2019-08-19,23:17:24,844,-0.39
2019-08-19,23:17:24,944,-0.45
2019-08-19,23:17:25,044,-0.52
2019-08-19,23:17:25,144,-0.59
2019-08-19,23:17:25,244,-0.66
2019-08-19,23:17:25,344,-0.73
2019-08-19,23:17:25,444,-0.8
2019-08-19,23:17:25,544,-0.87
2019-08-19,23:17:25,644,-0.95
2019-08-19,23:17:25,744,-1.02
2019-08-19,23:17:25,844,-1.09
2019-08-19,23:17:25,944,-1.16
2019-08-19,23:17:26,044,-1.23
2019-08-19,23:17:26,144,-1.3
2019-08-19,23:17:26,244,-1.37
2019-08-19,23:17:26,344,-1.43
2019-08-19,23:17:26,444,-1.49
2019-08-19,23:17:26,544,-1.54
2019-08-19,23:17:26,644,-1.6
2019-08-19,23:17:26,744,-1.64
2019-08-19,23:17:26,844,-1.69
2019-08-19,23:17:26,944,-1.72
2019-08-19,23:17:27,044,-1.76
2019-08-19,23:17:27,144,-1.79
2019-08-19,23:17:27,244,-1.81
2019-08-19,23:17:27,344,-1.82
2019-08-19,23:17:27,444,-1.84
2019-08-19,23:17:27,544,-1.84
2019-08-19,23:17:27,644,-1.84
2019-08-19,23:17:27,744,-1.84
2019-08-19,23:17:27,844,-1.82
2019-08-19,23:17:27,944,-1.81
2019-08-19,23:17:28,044,-1.78
2019-08-19,23:17:28,144,-1.75
2019-08-19,23:17:28,244,-1.71
2019-08-19,23:17:28,344,-1.67
2019-08-19,23:17:28,444,-1.63
2019-08-19,23:17:28,544,-1.57
2019-08-19,23:17:28,644,-1.51
2019-08-19,23:17:28,744,-1.45
2019-08-19,23:17:28,844,-1.38
2019-08-19,23:17:28,944,-1.3
2019-08-19,23:17:29,044,-1.22
2019-08-19,23:17:29,144,-1.14
2019-08-19,23:17:29,244,-1.05
2019-08-19,23:17:29,344,-0.96
2019-08-19,23:17:29,444,-0.87
2019-08-19,23:17:29,544,-0.78
2019-08-19,23:17:29,644,-0.68
2019-08-19,23:17:29,744,-0.58
2019-08-19,23:17:29,844,-0.49
2019-08-19,23:17:29,944,-0.39
2019-08-19,23:17:30,044,-0.29
2019-08-19,23:17:30,144,-0.19
2019-08-19,23:17:30,244,-0.1
2019-08-19,23:17:30,344,0
2019-08-19,23:17:30,444,0.09
2019-08-19,23:17:30,544,0.18
2019-08-19,23:17:30,644,0.27
2019-08-19,23:17:30,744,0.35
2019-08-19,23:17:30,844,0.43
2019-08-19,23:17:30,944,0.51
2019-08-19,23:17:31,044,0.59
2019-08-19,23:17:31,144,0.66
2019-08-19,23:17:31,244,0.73
2019-08-19,23:17:31,344,0.79
2019-08-19,23:17:31,444,0.85
2019-08-19,23:17:31,544,0.91
2019-08-19,23:17:31,644,0.96
2019-08-19,23:17:31,744,1.01
2019-08-19,23:17:31,844,1.05
2019-08-19,23:17:31,944,1.09
2019-08-19,23:17:32,044,1.12
2019-08-19,23:17:32,144,1.15
2019-08-19,23:17:32,244,1.17
2019-08-19,23:17:32,344,1.19
2019-08-19,23:17:32,444,1.2
2019-08-19,23:17:32,544,1.2
2019-08-19,23:17:32,644,1.21
2019-08-19,23:17:32,744,1.2
2019-08-19,23:17:32,844,1.19
2019-08-19,23:17:32,944,1.18
2019-08-19,23:17:33,044,1.16
2019-08-19,23:17:33,144,1.14
2019-08-19,23:17:33,244,1.12
2019-08-19,23:17:33,344,1.09
2019-08-19,23:17:33,444,1.06
2019-08-19,23:17:33,544,1.02
2019-08-19,23:17:33,644,0.99
2019-08-19,23:17:33,744,0.95
2019-08-19,23:17:33,844,0.9
2019-08-19,23:17:33,944,0.86
2019-08-19,23:17:34,044,0.81
2019-08-19,23:17:34,144,0.77
2019-08-19,23:17:34,244,0.72
2019-08-19,23:17:34,344,0.67
2019-08-19,23:17:34,444,0.62
2019-08-19,23:17:34,544,0.57
2019-08-19,23:17:34,644,0.52
2019-08-19,23:17:34,744,0.47
2019-08-19,23:17:34,844,0.42
2019-08-19,23:17:34,944,0.36
2019-08-19,23:17:35,044,0.31
2019-08-19,23:17:35,144,0.26
2019-08-19,23:17:35,244,0.2
2019-08-19,23:17:35,344,0.15
2019-08-19,23:17:35,444,0.1
2019-08-19,23:17:35,544,0.05
2019-08-19,23:17:35,644,-0.01
2019-08-19,23:17:35,744,-0.06
2019-08-19,23:17:35,844,-0.11
2019-08-19,23:17:35,944,-0.16
2019-08-19,23:17:36,045,-0.21
2019-08-19,23:17:36,144,-0.25
2019-08-19,23:17:36,245,-0.3
2019-08-19,23:17:36,345,-0.34
2019-08-19,23:17:36,445,-0.38
2019-08-19,23:17:36,545,-0.42
2019-08-19,23:17:36,644,-0.46
2019-08-19,23:17:36,745,-0.5
2019-08-19,23:17:36,845,-0.53
2019-08-19,23:17:36,944,-0.56
2019-08-19,23:17:37,044,-0.58
2019-08-19,23:17:37,144,-0.61
2019-08-19,23:17:37,244,-0.63
2019-08-19,23:17:37,344,-0.65
2019-08-19,23:17:37,444,-0.67
2019-08-19,23:17:37,544,-0.68
2019-08-19,23:17:37,644,-0.7
2019-08-19,23:17:37,744,-0.71
2019-08-19,23:17:37,844,-0.71
2019-08-19,23:17:37,944,-0.72
2019-08-19,23:17:38,044,-0.73
2019-08-19,23:17:38,144,-0.73
2019-08-19,23:17:38,244,-0.73
2019-08-19,23:17:38,344,-0.73
2019-08-19,23:17:38,444,-0.73
2019-08-19,23:17:38,544,-0.72
2019-08-19,23:17:38,644,-0.72
2019-08-19,23:17:38,744,-0.71
2019-08-19,23:17:38,844,-0.7
2019-08-19,23:17:38,944,-0.69
2019-08-19,23:17:39,044,-0.68
2019-08-19,23:17:39,144,-0.67
2019-08-19,23:17:39,244,-0.66
2019-08-19,23:17:39,344,-0.65
2019-08-19,23:17:39,444,-0.64
2019-08-19,23:17:39,544,-0.63
2019-08-19,23:17:39,644,-0.62
2019-08-19,23:17:39,744,-0.61
2019-08-19,23:17:39,844,-0.6
2019-08-19,23:17:39,944,-0.59
2019-08-19,23:17:40,044,-0.58
2019-08-19,23:17:40,144,-0.57
2019-08-19,23:17:40,244,-0.57
2019-08-19,23:17:40,344,-0.56
2019-08-19,23:17:40,444,-0.56
2019-08-19,23:17:40,544,-0.55
2019-08-19,23:17:40,644,-0.55
2019-08-19,23:17:40,744,-0.55
2019-08-19,23:17:40,844,-0.55
2019-08-19,23:17:40,944,-0.55
2019-08-19,23:17:41,044,-0.55
2019-08-19,23:17:41,144,-0.55
2019-08-19,23:17:41,244,-0.55
2019-08-19,23:17:41,344,-0.55
2019-08-19,23:17:41,444,-0.56
2019-08-19,23:17:41,544,-0.56
2019-08-19,23:17:41,644,-0.56
2019-08-19,23:17:41,744,-0.56
2019-08-19,23:17:41,844,-0.56
2019-08-19,23:17:41,944,-0.56
2019-08-19,23:17:42,044,-0.55
2019-08-19,23:17:42,144,-0.55
2019-08-19,23:17:42,244,-0.55
2019-08-19,23:17:42,344,-0.55
2019-08-19,23:17:42,444,-0.54
2019-08-19,23:17:42,544,-0.54
2019-08-19,23:17:42,644,-0.53
2019-08-19,23:17:42,744,-0.53
2019-08-19,23:17:42,844,-0.52
2019-08-19,23:17:42,944,-0.51
2019-08-19,23:17:43,044,-0.51
2019-08-19,23:17:43,144,-0.5
2019-08-19,23:17:43,244,-0.49
2019-08-19,23:17:43,344,-0.48
2019-08-19,23:17:43,444,-0.47
2019-08-19,23:17:43,544,-0.46
2019-08-19,23:17:43,644,-0.44
2019-08-19,23:17:43,744,-0.43
2019-08-19,23:17:43,844,-0.42
2019-08-19,23:17:43,944,-0.4
2019-08-19,23:17:44,044,-0.38
2019-08-19,23:17:44,144,-0.36
2019-08-19,23:17:44,244,-0.33
2019-08-19,23:17:44,344,-0.31
2019-08-19,23:17:44,444,-0.28
2019-08-19,23:17:44,544,-0.25
2019-08-19,23:17:44,644,-0.22
2019-08-19,23:17:44,744,-0.19
2019-08-19,23:17:44,844,-0.16
2019-08-19,23:17:44,944,-0.13
2019-08-19,23:17:45,044,-0.09
2019-08-19,23:17:45,144,-0.06
2019-08-19,23:17:45,244,-0.03
2019-08-19,23:17:45,344,0.01
2019-08-19,23:17:45,444,0.04
2019-08-19,23:17:45,544,0.07
2019-08-19,23:17:45,644,0.11
2019-08-19,23:17:45,744,0.13
2019-08-19,23:17:45,844,0.16
2019-08-19,23:17:45,944,0.19
2019-08-19,23:17:46,044,0.21
2019-08-19,23:17:46,144,0.24
2019-08-19,23:17:46,244,0.26
2019-08-19,23:17:46,344,0.28
2019-08-19,23:17:46,444,0.3
2019-08-19,23:17:46,544,0.32
2019-08-19,23:17:46,644,0.33
2019-08-19,23:17:46,744,0.35
2019-08-19,23:17:46,844,0.36
2019-08-19,23:17:46,944,0.38
2019-08-19,23:17:47,044,0.39
2019-08-19,23:17:47,144,0.4
2019-08-19,23:17:47,244,0.41
2019-08-19,23:17:47,344,0.42
2019-08-19,23:17:47,444,0.42
2019-08-19,23:17:47,544,0.43
2019-08-19,23:17:47,644,0.43
2019-08-19,23:17:47,744,0.43
2019-08-19,23:17:47,844,0.43
2019-08-19,23:17:47,944,0.43
2019-08-19,23:17:48,044,0.43
2019-08-19,23:17:48,144,0.42
2019-08-19,23:17:48,244,0.41
2019-08-19,23:17:48,344,0.4
2019-08-19,23:17:48,444,0.39
2019-08-19,23:17:48,544,0.37
2019-08-19,23:17:48,644,0.35
2019-08-19,23:17:48,744,0.33
2019-08-19,23:17:48,844,0.3
2019-08-19,23:17:48,944,0.28
2019-08-19,23:17:49,044,0.25
2019-08-19,23:17:49,144,0.22
2019-08-19,23:17:49,244,0.18
2019-08-19,23:17:49,344,0.14
2019-08-19,23:17:49,444,0.1
2019-08-19,23:17:49,544,0.06
2019-08-19,23:17:49,644,0.01
2019-08-19,23:17:49,744,-0.03
2019-08-19,23:17:49,844,-0.08
2019-08-19,23:17:49,944,-0.13
2019-08-19,23:17:50,044,-0.19
2019-08-19,23:17:50,144,-0.24
2019-08-19,23:17:50,244,-0.3
2019-08-19,23:17:50,344,-0.35
2019-08-19,23:17:50,444,-0.4
2019-08-19,23:17:50,544,-0.46
2019-08-19,23:17:50,644,-0.51
2019-08-19,23:17:50,744,-0.57
2019-08-19,23:17:50,843,-0.62
2019-08-19,23:17:50,944,-0.67
2019-08-19,23:17:51,045,-0.72
2019-08-19,23:17:51,145,-0.76
2019-08-19,23:17:51,245,-0.8
2019-08-19,23:17:51,345,-0.84
2019-08-19,23:17:51,444,-0.88
2019-08-19,23:17:51,544,-0.91
2019-08-19,23:17:51,644,-0.93
2019-08-19,23:17:51,744,-0.96
2019-08-19,23:17:51,844,-0.97
2019-08-19,23:17:51,944,-0.99
2019-08-19,23:17:52,044,-1
2019-08-19,23:17:52,144,-1
2019-08-19,23:17:52,244,-1
2019-08-19,23:17:52,344,-0.99
2019-08-19,23:17:52,444,-0.98
2019-08-19,23:17:52,544,-0.97
2019-08-19,23:17:52,644,-0.95
2019-08-19,23:17:52,744,-0.92
2019-08-19,23:17:52,844,-0.89
2019-08-19,23:17:52,944,-0.86
2019-08-19,23:17:53,044,-0.82
2019-08-19,23:17:53,144,-0.79
2019-08-19,23:17:53,244,-0.75
2019-08-19,23:17:53,344,-0.7
2019-08-19,23:17:53,444,-0.66
2019-08-19,23:17:53,544,-0.61
2019-08-19,23:17:53,644,-0.56
2019-08-19,23:17:53,744,-0.52
